;;;;;;;;;;;;;;;;; 2 317 792 ;;;; 18 771 ;;;
key;Departure Date;Flight Number;Day_of_week;Sum_ASK;Sum_RPK;Sum_Revenues;Load factor;Yield;RASK;Month;SEASON;leg;Percentile_RASK_target;type;uplift_population;New Revenue;Rev Upside;;New RPK;RPK Upside;PAX Upside;Stage Length;;
LG-9412_Fri_L;23/02/2018;LG-9412;Fri;36608;26884;2896;0,734375;10,77220652;7,910839161;2;L;TXL-SCN;7,921765734;NONE;NO;;;;;;;572;;
LG-9412_Sat_L;24/02/2018;LG-9412;Sat;36608;28600;3336;0,78125;11,66433566;9,112762238;2;L;TXL-SCN;8,220197771;NONE;NO;;;;;;;572;;
LG-9412_Mon_L;26/02/2018;LG-9412;Mon;36608;28600;3555;0,78125;12,43006993;9,710992133;2;L;TXL-SCN;9,411877185;NONE;NO;;;;;;;572;;
LG-9412_Tue_L;27/02/2018;LG-9412;Tue;36608;26884;3504;0,734375;13,03377474;9,571678322;2;L;TXL-SCN;8,896279502;NONE;NO;;;;;;;572;;
LG-9412_Wed_L;28/02/2018;LG-9412;Wed;36608;20020;1969;0,546875;9,835164835;5,378605769;2;L;TXL-SCN;5,812937063;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;01/03/2018;LG-9412;Thu;36608;25740;3434;0,703125;13,34110334;9,380463287;3;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;02/03/2018;LG-9412;Fri;36608;30888;4435;0,84375;14,35832686;12,11483829;3;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;03/03/2018;LG-9412;Sat;40040;37180;5897;0,928571429;15,86067778;14,72777223;3;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;05/03/2018;LG-9412;Mon;36608;22880;2503;0,625;10,93968531;6,837303322;3;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;06/03/2018;LG-9412;Tue;36608;14300;2101;0,390625;14,69230769;5,739182692;3;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;07/03/2018;LG-9412;Wed;36608;19448;3157;0,53125;16,23303167;8,623798077;3;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;08/03/2018;LG-9412;Thu;36608;31460;4175;0,859375;13,27082009;11,40461101;3;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;09/03/2018;LG-9412;Fri;36036;29172;3842;0,80952381;13,17016317;10,66156066;3;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;10/03/2018;LG-9412;Sat;29744;18304;1716;0,615384615;9,375;5,769230769;3;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;12/03/2018;LG-9412;Mon;36608;28600;3953;0,78125;13,82167832;10,79818619;3;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;13/03/2018;LG-9412;Tue;36608;24596;3675;0,671875;14,94145389;10,03878934;3;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;14/03/2018;LG-9412;Wed;36608;18876;2920;0,515625;15,46937911;7,976398601;3;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;15/03/2018;LG-9412;Thu;36608;26884;4087;0,734375;15,20235084;11,1642264;3;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;16/03/2018;LG-9412;Fri;36608;29744;3548;0,8125;11,92845616;9,691870629;3;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;17/03/2018;LG-9412;Sat;36608;25168;3051;0,6875;12,12253655;8,334243881;3;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;19/03/2018;LG-9412;Mon;36608;22308;2432;0,609375;10,90191859;6,643356643;3;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;20/03/2018;LG-9412;Tue;36608;21164;2119;0,578125;10,01228501;5,788352273;3;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;21/03/2018;LG-9412;Wed;36608;22308;2816;0,609375;12,62327416;7,692307692;3;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;22/03/2018;LG-9412;Thu;36608;31460;5071;0,859375;16,11888112;13,85216346;3;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;23/03/2018;LG-9412;Fri;36608;32604;4178;0,890625;12,8143786;11,41280594;3;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;24/03/2018;LG-9412;Sat;36608;20592;2933;0,5625;14,24339549;8,011909965;3;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;26/03/2018;LG-9412;Mon;36608;24024;3672;0,65625;15,28471528;10,03059441;3;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;27/03/2018;LG-9412;Tue;36608;20592;2466;0,5625;11,97552448;6,736232517;3;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;28/03/2018;LG-9412;Wed;36608;29744;4655;0,8125;15,65021517;12,71579983;3;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;29/03/2018;LG-9412;Thu;36608;30888;4092;0,84375;13,24786325;11,17788462;3;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;30/03/2018;LG-9412;Fri;36608;32604;4254;0,890625;13,04747884;11,62041084;3;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;31/03/2018;LG-9412;Sat;32032;22880;2137;0,714285714;9,340034965;6,671453546;3;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_H;02/04/2018;LG-9412;Mon;36608;11440;1247;0,3125;10,90034965;3,406359266;4;H;TXL-SCN;3,406359266;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;03/04/2018;LG-9412;Tue;36608;28028;3472;0,765625;12,38761239;9,484265734;4;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;04/04/2018;LG-9412;Wed;36608;20020;2240;0,546875;11,18881119;6,118881119;4;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;05/04/2018;LG-9412;Thu;36608;17160;1624;0,46875;9,463869464;4,436188811;4;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;06/04/2018;LG-9412;Fri;36608;24024;2533;0,65625;10,54362304;6,919252622;4;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;07/04/2018;LG-9412;Sat;36608;14300;1486;0,390625;10,39160839;4,059222028;4;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;09/04/2018;LG-9412;Mon;36608;28028;3301;0,765625;11,77750821;9,01715472;4;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;10/04/2018;LG-9412;Tue;36608;22308;2714;0,609375;12,16603909;7,41368007;4;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;11/04/2018;LG-9412;Wed;36608;21164;2566;0,578125;12,12436212;7,009396853;4;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;12/04/2018;LG-9412;Thu;36608;31460;4470;0,859375;14,20851875;12,2104458;4;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;13/04/2018;LG-9412;Fri;36608;36036;5457;0,984375;15,14319014;14,9065778;4;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;14/04/2018;LG-9412;Sat;36608;21736;3816;0,59375;17,55612808;10,42395105;4;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;16/04/2018;LG-9412;Mon;36608;27456;4707;0,75;17,14379371;12,85784528;4;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;17/04/2018;LG-9412;Tue;36608;26312;3933;0,71875;14,94755245;10,74355332;4;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;18/04/2018;LG-9412;Wed;36608;17732;2576;0,484375;14,52740808;7,036713287;4;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;19/04/2018;LG-9412;Thu;36608;27456;4036;0,75;14,69988345;11,02491259;4;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;20/04/2018;LG-9412;Fri;36608;36608;6059;1;16,5510271;16,5510271;4;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9412_Sat_M;21/04/2018;LG-9412;Sat;36608;20020;2024;0,546875;10,10989011;5,528846154;4;M;TXL-SCN;8,856670673;NONE;NO;;;;;;;572;;
LG-9412_Mon_M;23/04/2018;LG-9412;Mon;34320;25740;4629;0,75;17,98368298;13,48776224;4;M;TXL-SCN;11,82801573;NONE;NO;;;;;;;572;;
LG-9412_Tue_M;24/04/2018;LG-9412;Tue;36608;27456;4409;0,75;16,05842075;12,04381556;4;M;TXL-SCN;10,21498033;NONE;NO;;;;;;;572;;
LG-9412_Wed_M;25/04/2018;LG-9412;Wed;36608;25168;4250;0,6875;16,88652257;11,60948427;4;M;TXL-SCN;8,623798077;NONE;NO;;;;;;;572;;
LG-9412_Thu_M;26/04/2018;LG-9412;Thu;36608;24024;3786;0,65625;15,75924076;10,34200175;4;M;TXL-SCN;11,34792941;NONE;NO;;;;;;;572;;
LG-9412_Fri_M;27/04/2018;LG-9412;Fri;36608;36036;6130;0,984375;17,01076701;16,74497378;4;M;TXL-SCN;14,20864292;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;02/01/2018;LG-9413;Tue;36608;6292;581;0,171875;9,23394787;1,58708479;1;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;03/01/2018;LG-9413;Wed;36608;4576;555;0,125;12,1284965;1,516062063;1;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;04/01/2018;LG-9413;Thu;36608;8008;794;0,21875;9,915084915;2,168924825;1;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;05/01/2018;LG-9413;Fri;36608;12012;1537;0,328125;12,7955378;4,198535839;1;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;07/01/2018;LG-9413;Sun;36608;14300;1295;0,390625;9,055944056;3,537478147;1;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;08/01/2018;LG-9413;Mon;36608;18876;1964;0,515625;10,40474677;5,364947552;1;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;09/01/2018;LG-9413;Tue;36608;20592;2831;0,5625;13,7480575;7,733282343;1;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;10/01/2018;LG-9413;Wed;36608;32604;3897;0,890625;11,95252116;10,64521416;1;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;11/01/2018;LG-9413;Thu;36608;25740;4176;0,703125;16,22377622;11,40734266;1;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;12/01/2018;LG-9413;Fri;36608;18876;2323;0,515625;12,30663276;6,345607517;1;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;14/01/2018;LG-9413;Sun;36608;16016;1242;0,4375;7,754745255;3,392701049;1;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;15/01/2018;LG-9413;Mon;36608;22880;2278;0,625;9,956293706;6,222683566;1;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;16/01/2018;LG-9413;Tue;36608;18876;1711;0,515625;9,064420428;4,673841783;1;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;17/01/2018;LG-9413;Wed;36608;26884;3093;0,734375;11,50498438;8,448972902;1;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;18/01/2018;LG-9413;Thu;36608;35464;7102;0,96875;20,0259418;19,40013112;1;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;21/01/2018;LG-9413;Sun;36608;26884;2714;0,734375;10,09522393;7,41368007;1;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;22/01/2018;LG-9413;Mon;36608;19448;2087;0,53125;10,73118058;5,700939685;1;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;23/01/2018;LG-9413;Tue;36608;24024;2074;0,65625;8,633033633;5,665428322;1;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;24/01/2018;LG-9413;Wed;36608;30888;3699;0,84375;11,97552448;10,10434878;1;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;25/01/2018;LG-9413;Thu;36608;32032;6282;0,875;19,61163836;17,16018357;1;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;26/01/2018;LG-9413;Fri;36608;32032;5480;0,875;17,10789211;14,96940559;1;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;28/01/2018;LG-9413;Sun;36608;36608;5376;1;14,68531469;14,68531469;1;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;29/01/2018;LG-9413;Mon;36608;19448;2113;0,53125;10,86487042;5,771962413;1;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;30/01/2018;LG-9413;Tue;36608;24024;3208;0,65625;13,35331335;8,763111888;1;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;31/01/2018;LG-9413;Wed;36608;26884;3080;0,734375;11,45662848;8,413461538;1;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;01/02/2018;LG-9413;Thu;36608;16016;2720;0,4375;16,98301698;7,43006993;2;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;02/02/2018;LG-9413;Fri;36608;17732;2908;0,484375;16,3997293;7,943618881;2;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;04/02/2018;LG-9413;Sun;36608;21164;1969;0,578125;9,303534304;5,378605769;2;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;05/02/2018;LG-9413;Mon;36608;15444;1917;0,421875;12,41258741;5,236560315;2;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;06/02/2018;LG-9413;Tue;36608;20592;2853;0,5625;13,8548951;7,793378497;2;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;07/02/2018;LG-9413;Wed;36608;25168;2678;0,6875;10,64049587;7,315340909;2;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;08/02/2018;LG-9413;Thu;36608;21164;3488;0,578125;16,48081648;9,527972028;2;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_H;09/02/2018;LG-9413;Fri;36608;22308;4196;0,609375;18,80939573;11,46197552;2;H;SCN-TXL;9,370219624;NONE;NO;;;;;;;572;;
LG-9413_Sun_H;11/02/2018;LG-9413;Sun;36608;21736;3082;0,59375;14,17924181;8,418924825;2;H;SCN-TXL;10,08795892;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;12/02/2018;LG-9413;Mon;36608;14300;1366;0,390625;9,552447552;3,731424825;2;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;13/02/2018;LG-9413;Tue;36608;13728;930;0,375;6,774475524;2,540428322;2;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;14/02/2018;LG-9413;Wed;36608;25168;4121;0,6875;16,37396694;11,25710227;2;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;15/02/2018;LG-9413;Thu;34320;24024;3687;0,7;15,34715285;10,74300699;2;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;16/02/2018;LG-9413;Fri;36608;17732;2218;0,484375;12,50845928;6,058784965;2;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;18/02/2018;LG-9413;Sun;36608;29744;3204;0,8125;10,77192039;8,752185315;2;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;19/02/2018;LG-9413;Mon;36608;32604;4750;0,890625;14,56876457;12,97530594;2;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;20/02/2018;LG-9413;Tue;36608;28028;3648;0,765625;13,01555587;9,965034965;2;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;21/02/2018;LG-9413;Wed;36608;32604;4907;0,890625;15,05030058;13,40417395;2;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_L;22/02/2018;LG-9413;Thu;36608;28028;4960;0,765625;17,69658913;13,54895105;2;L;SCN-TXL;14,45175918;NONE;NO;;;;;;;572;;
LG-9413_Fri_L;23/02/2018;LG-9413;Fri;36608;29172;4709;0,796875;16,14219114;12,86330857;2;L;SCN-TXL;10,40346372;NONE;NO;;;;;;;572;;
LG-9413_Sun_L;25/02/2018;LG-9413;Sun;36608;32604;3222;0,890625;9,88222304;8,801354895;2;L;SCN-TXL;8,776770105;NONE;NO;;;;;;;572;;
LG-9413_Mon_L;26/02/2018;LG-9413;Mon;36608;26884;3282;0,734375;12,20800476;8,965253497;2;L;SCN-TXL;6,222683566;NONE;NO;;;;;;;572;;
LG-9413_Tue_L;27/02/2018;LG-9413;Tue;36608;33176;3347;0,90625;10,08861828;9,142810315;2;L;SCN-TXL;8,763111888;NONE;NO;;;;;;;572;;
LG-9413_Wed_L;28/02/2018;LG-9413;Wed;36608;25168;4216;0,6875;16,75143039;11,51660839;2;L;SCN-TXL;11,25710227;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;01/03/2018;LG-9413;Thu;34320;26312;5018;0,766666667;19,07114625;14,62121212;3;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;02/03/2018;LG-9413;Fri;36608;19448;3421;0,53125;17,59049774;9,344951923;3;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
LG-9413_Sun_M;04/03/2018;LG-9413;Sun;36608;33176;4123;0,90625;12,42765855;11,26256556;3;M;SCN-TXL;11,26256556;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;05/03/2018;LG-9413;Mon;36608;19448;2794;0,53125;14,36651584;7,632211538;3;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;06/03/2018;LG-9413;Tue;36608;22880;4189;0,625;18,30856643;11,44285402;3;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;07/03/2018;LG-9413;Wed;36608;32032;5395;0,875;16,84253247;14,73721591;3;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;08/03/2018;LG-9413;Thu;36036;30316;7520;0,841269841;24,8053833;20,86802087;3;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;09/03/2018;LG-9413;Fri;36608;14300;2271;0,390625;15,88111888;6,203562063;3;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
LG-9413_Sun_M;11/03/2018;LG-9413;Sun;36608;28028;3482;0,765625;12,42329099;9,511582168;3;M;SCN-TXL;11,26256556;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;12/03/2018;LG-9413;Mon;36608;20592;2708;0,5625;13,15073815;7,39729021;3;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;13/03/2018;LG-9413;Tue;36608;32032;5389;0,875;16,8238012;14,72082605;3;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;14/03/2018;LG-9413;Wed;36608;36036;7629;0,984375;21,17049617;20,83970717;3;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;15/03/2018;LG-9413;Thu;34320;26312;5637;0,766666667;21,42368501;16,42482517;3;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;16/03/2018;LG-9413;Fri;36608;22880;4499;0,625;19,66346154;12,28966346;3;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
LG-9413_Sun_M;18/03/2018;LG-9413;Sun;36608;31460;3580;0,859375;11,37952956;9,779283217;3;M;SCN-TXL;11,26256556;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;19/03/2018;LG-9413;Mon;36608;28600;4485;0,78125;15,68181818;12,25142045;3;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;20/03/2018;LG-9413;Tue;36608;23452;3332;0,640625;14,20774348;9,101835664;3;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;21/03/2018;LG-9413;Wed;34320;28600;5316;0,833333333;18,58741259;15,48951049;3;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;22/03/2018;LG-9413;Thu;36608;20020;3778;0,546875;18,87112887;10,3201486;3;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_H;23/03/2018;LG-9413;Fri;36608;20592;3175;0,5625;15,41860917;8,672967657;3;H;SCN-TXL;9,370219624;NONE;NO;;;;;;;572;;
LG-9413_Sun_H;25/03/2018;LG-9413;Sun;36608;25740;3563;0,703125;13,84226884;9,73284528;3;H;SCN-TXL;10,08795892;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;26/03/2018;LG-9413;Mon;36608;24024;3796;0,65625;15,8008658;10,36931818;3;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;27/03/2018;LG-9413;Tue;36608;19448;3599;0,53125;18,50575895;9,831184441;3;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;28/03/2018;LG-9413;Wed;36608;21164;3128;0,578125;14,77981478;8,54458042;3;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;29/03/2018;LG-9413;Thu;34320;20020;3136;0,583333333;15,66433566;9,137529138;3;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_H;30/03/2018;LG-9413;Fri;36608;15444;1757;0,421875;11,37658638;4,799497378;3;H;SCN-TXL;9,370219624;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;02/04/2018;LG-9413;Mon;36608;35464;4369;0,96875;12,3195353;11,93454983;4;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;03/04/2018;LG-9413;Tue;36608;18876;2042;0,515625;10,81796991;5,578015734;4;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;04/04/2018;LG-9413;Wed;36608;23452;3962;0,640625;16,89408153;10,82277098;4;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;05/04/2018;LG-9413;Thu;36608;25168;3735;0,6875;14,84027336;10,20268794;4;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_H;06/04/2018;LG-9413;Fri;36608;24024;3156;0,65625;13,13686314;8,621066434;4;H;SCN-TXL;9,370219624;NONE;NO;;;;;;;572;;
LG-9413_Sun_H;08/04/2018;LG-9413;Sun;36608;26884;3823;0,734375;14,22035411;10,44307255;4;H;SCN-TXL;10,08795892;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;09/04/2018;LG-9413;Mon;36608;28600;3666;0,78125;12,81818182;10,01420455;4;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;10/04/2018;LG-9413;Tue;36608;28028;3407;0,765625;12,15570144;9,306708916;4;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;11/04/2018;LG-9413;Wed;36608;35464;7257;0,96875;20,46300474;19,82353584;4;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;12/04/2018;LG-9413;Thu;36608;32604;5470;0,890625;16,77708257;14,94208916;4;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;13/04/2018;LG-9413;Fri;36608;22880;3485;0,625;15,23164336;9,519777098;4;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
LG-9413_Sun_M;15/04/2018;LG-9413;Sun;36608;28028;2833;0,765625;10,10774939;7,738745629;4;M;SCN-TXL;11,26256556;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;16/04/2018;LG-9413;Mon;36608;26884;3906;0,734375;14,52908793;10,66979895;4;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;17/04/2018;LG-9413;Tue;36608;30888;5264;0,84375;17,04221704;14,37937063;4;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;18/04/2018;LG-9413;Wed;36608;29172;5248;0,796875;17,98985328;14,33566434;4;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;19/04/2018;LG-9413;Thu;34320;26884;5778;0,783333333;21,49233745;16,83566434;4;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;20/04/2018;LG-9413;Fri;36608;17160;3426;0,46875;19,96503497;9,35861014;4;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
LG-9413_Sun_M;22/04/2018;LG-9413;Sun;36608;33176;5304;0,90625;15,98746082;14,48863636;4;M;SCN-TXL;11,26256556;NONE;NO;;;;;;;572;;
LG-9413_Mon_M;23/04/2018;LG-9413;Mon;36608;33748;6078;0,921875;18,00995615;16,60292832;4;M;SCN-TXL;12,01376748;NONE;NO;;;;;;;572;;
LG-9413_Tue_M;24/04/2018;LG-9413;Tue;36608;33176;5840;0,90625;17,60308657;15,9527972;4;M;SCN-TXL;14,46473448;NONE;NO;;;;;;;572;;
LG-9413_Wed_M;25/04/2018;LG-9413;Wed;36608;32604;5935;0,890625;18,20328794;16,21230332;4;M;SCN-TXL;17,11511145;NONE;NO;;;;;;;572;;
LG-9413_Thu_M;26/04/2018;LG-9413;Thu;36608;30888;7187;0,84375;23,26793577;19,6323208;4;M;SCN-TXL;16,83566434;NONE;NO;;;;;;;572;;
LG-9413_Fri_M;27/04/2018;LG-9413;Fri;36608;34892;7825;0,953125;22,42634415;21,37510927;4;M;SCN-TXL;11,59719187;NONE;NO;;;;;;;572;;
