Route,DepDate,FltNum,dtime,Direction,month,dday,SpoilageRisk,Intensity_downweighted,Intensity_full,SpillageRisk
LUX-TXL,2019-06-11,9474,20:10,I,June,Tuesday,0.9998851507251691,-14.0,-22.0,0.00022864478724182735
LUX-TXL,2019-06-11,9474,20:45,I,June,Tuesday,0.7892561472928966,0.03389230878372018,-20.0,0.03129294455912879
LUX-TXL,2019-06-12,9471,06:45,O,June,Wednesday,0.997987652830732,-12.109874565523299,-28.0,0.0002294827645606956
LUX-TXL,2019-06-12,9472,08:55,I,June,Wednesday,0.9992772448616668,-14.11500790261087,-30.0,7.926539916069952e-05
LUX-TXL,2019-06-12,9473,18:35,O,June,Wednesday,0.9998643167574494,-17.057916550657012,-33.0,1.4428917352482529e-05
LUX-TXL,2019-06-12,9474,20:10,I,June,Wednesday,0.9999982522275233,-24.399999999999984,-41.0,2.362318256565743e-07
LUX-TXL,2019-06-12,9474,20:45,I,June,Wednesday,0.9863750900797753,-9.961454644175376,-25.0,0.0037811732099537476
LUX-TXL,2019-06-13,9471,06:45,O,June,Thursday,0.5500621163051835,4.879440070657374,-12.0,0.13823704494683697
LUX-TXL,2019-06-13,9472,08:55,I,June,Thursday,0.9994057351534408,-14.88931488171663,-32.0,4.0895370876259385e-05
LUX-TXL,2019-06-13,9473,18:35,O,June,Thursday,0.9330828270644201,-3.1245028307427845,-20.0,0.011551051224578557
LUX-TXL,2019-06-13,9473,18:50,O,June,Thursday,0.9999858904859502,-20.007042253521128,-39.0,1.5243360497185776e-06
LUX-TXL,2019-06-13,9474,20:45,I,June,Thursday,0.2123342293007534,10.04608121578761,-5.0,0.4890167781071605
LUX-TXL,2019-06-14,9471,06:45,O,June,Friday,0.9999854974523709,-22.043715786546088,-39.0,1.635007755296236e-06
LUX-TXL,2019-06-14,9471,06:55,O,June,Friday,0.9999837083645395,-21.399999999999984,-38.0,2.5733482769130234e-06
LUX-TXL,2019-06-14,9472,08:55,I,June,Friday,0.986712766838977,-8.118483458887447,-24.0,0.0020061109893566575
LUX-TXL,2019-06-14,9472,09:50,I,June,Friday,0.9999837083645395,-21.399999999999984,-38.0,2.5733482769130234e-06
LUX-TXL,2019-06-14,9473,18:35,O,June,Friday,0.7181828609222644,1.6000000000000156,-15.0,0.07993671538931857
LUX-TXL,2019-06-14,9473,18:50,O,June,Friday,0.9999865474009257,-21.000000000000007,-38.0,2.5733482769130234e-06
LUX-TXL,2019-06-14,9474,20:10,I,June,Friday,0.9999837083645395,-21.399999999999984,-38.0,2.5733482769130234e-06
LUX-TXL,2019-06-14,9474,20:45,I,June,Friday,0.7140496556113101,1.8615490539848238,-14.0,0.06828494583138955
LUX-TXL,2019-06-15,9475,11:10,O,June,Saturday,0.9999418267868266,-18.99999999999998,-37.0,4.232647583868321e-06
LUX-TXL,2019-06-15,9475,11:15,O,June,Saturday,0.48960910760376825,5.600000000000016,-21.0,0.027967612040022294
LUX-TXL,2019-06-15,9476,13:20,I,June,Saturday,0.9997808906185787,-15.999999999999993,-37.0,4.232647583868321e-06
LUX-TXL,2019-06-15,9476,13:25,I,June,Saturday,0.0,19.72554966905905,-12.0,0.11624484232883314
